iso_id,j0,j1,j2,se_j0,se_j1,se_j2
AFG,-1.1241036469220824,0.15523606013225896,-0.0021148561365644802,0.3635764366870299,0.014113516870160296,0.00012730602362238705
AGO,0.8472434301203858,0.06593053638095753,-0.001192483933268873,0.061263987797512326,0.006032518954525059,5.25955403045849e-05
ALB,1.0002803775753155,0.05811674586688158,-0.0011257599926837725,0.06614304840504834,0.006091562016075568,5.26864721636248e-05
AND,0.8442659363151197,0.05271050263760643,-0.0010467055748183962,0.028247981517024137,0.004914919677674442,3.449579765995409e-05
ARE,0.87358696968777,0.04949130409245961,-0.000968173090176272,0.059125012543934534,0.005700076757425149,4.244814104751032e-05
ARG,0.9291643330217102,0.051894620263700585,-0.0010321097219385955,0.0,0.004348265599073164,2.388300537996526e-05
ARM,0.08046106795008637,0.09999419671093407,-0.0015690311247064381,0.17000601718515043,0.008582972922250945,7.948117476468319e-05
AUS,0.8566103917700881,0.05035283894430999,-0.0010193089273122652,0.0,0.004171375060520217,2.387024509617874e-05
AUT,0.920255783937866,0.0479456058335507,-0.0009940583286535479,0.0,0.004065191596764088,2.3956339421810647e-05
AZE,-0.8020394053320343,0.13676652201416017,-0.001956993151142866,0.16497057726309733,0.008422418912973757,7.938634779685372e-05
BDI,1.3546111739614917,0.04857897923833687,-0.0009604458635048274,0.0,0.0045518476975466085,2.426768508244592e-05
BEL,0.9084291399788982,0.04797219699766517,-0.000989824784404382,0.0,0.004090435506457876,2.3938827726135805e-05
BEN,1.2982469021578167,0.053257204801853975,-0.0010419925867402383,0.0,0.004381576783959191,2.3887904567606068e-05
BFA,1.4526129857809427,0.05378337595862534,-0.0010704207075924455,0.0,0.004432319157760387,2.3989790052267975e-05
BGD,1.328037887617955,0.05555335417323515,-0.0011035395431963566,0.0,0.004295399600164687,2.4407724849096566e-05
BGR,1.108453083336678,0.046791677692614386,-0.0009803083063755214,0.06999305058638447,0.006109617691759853,5.267471465086181e-05
BHS,0.9497769909189333,0.04834155267217683,-0.0009791420621998413,0.0,0.004247227854983592,2.3932064893962698e-05
BIH,4.68185966555535,-0.08697256170730208,0.0002726228574763123,0.21062968260678486,0.009745375932271226,9.124578981312222e-05
BLR,0.284417319964468,0.08856690832011382,-0.001452999983858172,0.16504033317367695,0.008387583218312613,7.937218830355835e-05
BLZ,1.2177896402288522,0.04796687900934632,-0.0010007799562431405,0.0,0.004374437549631349,2.3953242284280637e-05
BOL,1.1149300921037264,0.0511452593889851,-0.0010245684190692134,0.0,0.004393509586509326,2.38849653711118e-05
BRA,1.1307726194082768,0.04708314877638543,-0.0009832189824316162,0.0,0.00430371180455896,2.3918308825764973e-05
BRN,0.9159563735684537,0.04930277880486984,-0.000981809490371216,0.030531302739794486,0.005371020637622822,4.063349736776082e-05
BTN,1.5550256177122244,0.04081686801184088,-0.0009740070999905703,0.07939582688142428,0.006532301555408855,5.6331171381684106e-05
BWA,1.3895560076975715,0.03962765270535856,-0.0009265785724204001,0.0,0.004596360225031524,2.472366526127355e-05
CAF,1.3027098672026987,0.05211591596333055,-0.0010017997127934886,0.0,0.004403088153722637,2.401400004177205e-05
CAN,0.9256651480830483,0.04806553311019429,-0.0009915701646529412,0.0,0.004119675911970495,2.393044901182911e-05
CHE,0.8796218182950071,0.04622808491694183,-0.0009630158596337646,0.07982172893680524,0.005910191887866365,5.257693666924431e-05
CHL,0.999617829636089,0.05297993587332389,-0.0010738397153149115,0.0,0.0043631684574227175,2.3990703951587352e-05
CHN,1.35036148640283,0.051543085724227236,-0.0011337163651405496,0.0,0.005003402493475746,2.5429379271702633e-05
CIV,1.2257176748195955,0.04787475454822118,-0.000948515780057009,0.0,0.004366136584234199,2.3864963871354246e-05
CMR,1.2447343207816748,0.05049352819911237,-0.001000650635089674,0.0,0.004424434990243778,2.3896836991350417e-05
COD,1.151157133177464,0.05393627505547101,-0.0009828958916577313,0.0,0.004152761590701706,2.398648088591962e-05
COG,1.2302854036941238,0.04857069988928671,-0.000987587341872008,0.0,0.004432568451960217,2.402056263389162e-05
COL,1.1255292373060821,0.049305397910469034,-0.0010100819433322278,0.0,0.004345389794724723,2.3871798289653188e-05
CRI,1.0620389836696307,0.05060729410899417,-0.0010314141743526517,0.0,0.004348533430085485,2.388235876671609e-05
CUB,1.1719352344937106,0.048236082545665804,-0.0010018249550170638,0.0,0.004833913478217316,3.44149080489635e-05
CYP,1.274151023385084,0.03442863632104034,-0.0008424753699143306,0.01939915160977937,0.004910963418042668,4.25919747904473e-05
CZE,0.7377404953364712,0.05959897887942925,-0.0011169453093876347,0.1658517912459005,0.00836693636709831,7.936552015008815e-05
DEU,0.9171522434983271,0.04782119680603848,-0.0009903669585449998,0.0,0.004618571400946762,3.44431670655749e-05
DJI,-1.0499123713991292,0.14006789121244423,-0.001866861747528925,0.7457214462195054,0.023946655872194675,0.0001919555435571139
DNK,0.8761318378776078,0.048299872567424934,-0.0009908452189004227,0.0,0.00411132016700841,2.391448366712589e-05
DOM,1.2125977436851727,0.04883222908779785,-0.0010180435589313974,0.0,0.004450303901698316,2.392270033012246e-05
DZA,1.07311164672701,0.05110561962684472,-0.0010260952428226416,0.0,0.004328329815553401,2.388308088735967e-05
ECU,1.0835406724945738,0.050290484340327624,-0.0010198559713857497,0.0,0.004330566664102722,2.388172247595245e-05
EGY,1.2438730750528082,0.04813517889191821,-0.0010054081671793738,0.0,0.004425474277588788,2.3965407175229533e-05
ERI,4.3269794925282286,-0.09189639103929172,0.0006457365066562248,0.4449029497036407,0.021492655155245628,0.00024955105741971545
ESP,0.9759566129962712,0.046389296154592294,-0.0009721295876541358,0.0,0.004093156014212524,2.3975358954257716e-05
EST,1.6783457904933579,0.024519963139767453,-0.0007868401841668038,0.2242853810092722,0.009880401532935438,9.401198678855388e-05
ETH,1.0129425731565704,0.07074350509110883,-0.0012622501696920585,0.07289718540505503,0.0059146782845825785,5.5844752134322884e-05
FIN,0.9486610629950593,0.048353609970661016,-0.0010055269961041224,0.0,0.0041062185369471925,2.3905538316579042e-05
FJI,1.1581301493578304,0.04892047008030402,-0.0009990209238728079,0.0,0.004341061433869791,2.3902770363469226e-05
FRA,0.917667298728699,0.0475346125019504,-0.0009840385202772306,0.0,0.004079413930620386,2.3984230036792206e-05
FRO,-0.9337186144166276,0.11498964758454175,-0.001591580325688069,0.471654180640461,0.016687632062210914,0.0001432753393678303
GAB,1.1323490037402235,0.044058895990430266,-0.0009093205806090521,0.0,0.00424045510243487,2.410785235393141e-05
GBR,0.8745191071055732,0.04991850067497208,-0.001016150177908695,0.0,0.004130100964893865,2.3899529596381146e-05
GEO,1.1168333272066449,0.046526327683838006,-0.0009465974862981411,0.0,0.004566807346789304,2.8622985492915688e-05
GHA,1.1920865696261986,0.05816238644094005,-0.0011133229582336174,0.0,0.004218882449618859,2.440169181739646e-05
GIN,1.5065174250920625,0.04484894216767395,-0.0009535839420673209,0.11767874283055833,0.007316529789166906,6.792642418007672e-05
GMB,1.3739569712103359,0.05002632313358181,-0.0009926044511150423,0.0,0.004645129190730083,2.951803291610031e-05
GNB,1.365486013434222,0.05082468526567661,-0.0009988309679357238,0.0,0.004777881069949279,3.445137640383179e-05
GNQ,1.3461752450466398,0.06255620742306406,-0.0013287225074452846,0.08033020085811629,0.00644600709119828,5.41006374552523e-05
GRC,1.0082904228609113,0.044542918721545824,-0.0009437686636404041,0.0,0.004035228005260589,2.4200776984971187e-05
GRL,1.1506161659062544,0.044261806509676815,-0.0009642849292048616,0.0,0.0047706174357854784,3.619769783287254e-05
GTM,1.1160090373004392,0.049879603279685894,-0.0010034470167027687,0.0,0.004363629446454441,2.386316207554687e-05
GUY,1.146841382655579,0.04838583665294145,-0.0009579046885012273,0.0,0.004416970042203196,2.4030642169776348e-05
HKG,1.1119567722912296,0.04484724996653252,-0.00098398762765467,0.0,0.0040764485755823456,2.4793290065246736e-05
HND,1.1933928619908771,0.051223079636755,-0.0010235813921387893,0.0,0.004382977347372098,2.38639242466922e-05
HRV,1.6280546194185737,0.02304435792707976,-0.000742473446312647,0.2242546221610353,0.009959177766079654,9.400552663791998e-05
HTI,1.1379860843327338,0.0530987099782388,-0.0010234133381031574,0.0,0.004366146375656599,2.386573590539488e-05
HUN,1.074139247017991,0.04580998136221938,-0.0009702764932602026,0.17446244555806037,0.008700930195783515,8.231343692290704e-05
IDN,1.3336821085812303,0.04937487494746257,-0.001038129822453885,0.0,0.004618019807288785,2.397338124920395e-05
IND,1.3880764474925882,0.0534386984868777,-0.0010966766464106346,0.0,0.0045151184552532945,2.400893557382548e-05
IRL,0.9873494019613536,0.04634576207169252,-0.0009804964509280006,0.0,0.004638555329017241,3.447452403052579e-05
IRN,1.066725309135686,0.04770379017904873,-0.0009704683731988489,0.0,0.0043826658597440615,2.3885588641460708e-05
IRQ,1.219974501350604,0.049104737982629196,-0.001016110709649725,0.0,0.0047451952735959,3.182160396825087e-05
ISL,1.347853254704995,0.03132057227348259,-0.0008248420609116014,0.22589228817472518,0.00992277028713955,9.395342644038928e-05
ISR,0.8897843352481629,0.049922528078842635,-0.0010000015176979057,0.22512115773428917,0.01001189251737626,9.400462900432216e-05
ITA,0.9353169164022795,0.04647564723147727,-0.0009688578725179642,0.0,0.00399459625305859,2.4195592225604814e-05
JAM,1.069057636561572,0.0514593811503308,-0.0010186193846545254,0.0,0.004588774613839335,2.946930574540667e-05
JOR,1.1857925261923619,0.044463379185159344,-0.0009396062364990243,0.03899184903532905,0.00540875945127408,4.41983678509269e-05
JPN,1.0047594607000692,0.04376236459531106,-0.0009434111185791516,0.0,0.003947982509012773,2.4241242101953787e-05
KAZ,0.0036350519385511355,0.09604829149635191,-0.0015061597955309536,0.1663980303076099,0.008335984725418188,7.938120165379367e-05
KEN,1.2376051478328622,0.049206055658865405,-0.0009938066053706285,0.0,0.004418799467227764,2.388117644523211e-05
KGZ,0.8036829489323205,0.0694836906777518,-0.001209837378154277,0.12101703644810943,0.007273506167949702,6.808919130497706e-05
KHM,0.13938094067386217,0.10890230134087547,-0.0016569899373135577,0.20176913619441297,0.009897747829368815,8.837341645726433e-05
KOR,1.2228176698337674,0.042804917006550466,-0.0009866175639239305,0.0,0.004181130369741891,2.416391614817463e-05
KWT,1.653146628324377,0.020495974945925435,-0.0007036950841777107,0.18149723969424766,0.009004376031379812,8.545339350432248e-05
LAO,1.2757111938016064,0.056491948620812506,-0.0011301017092307242,0.10782946094966611,0.007046395764347038,6.250032489968493e-05
LBN,0.8466827086147292,0.06328323937324645,-0.001206281320960123,0.1504655261013572,0.00806223137924535,7.968712226793753e-05
LBR,-0.9373664924839379,0.13786656310029702,-0.0018278111323732915,0.2908653697551525,0.012008927683375418,0.00010892928586007145
LBY,2.376701132478447,-0.007228383647487633,-0.00043373981275385276,0.27832292945647535,0.011631247578993243,0.00010598349695081164
LKA,1.3023806985644597,0.05247160039443134,-0.0010897370971025416,0.0,0.00458279147673572,2.4739496522188665e-05
LSO,1.3393072683438099,0.049454810691002035,-0.00104184264458336,0.0,0.004554900843011973,2.3908439591276376e-05
LTU,1.556009279364588,0.031272894063640616,-0.0008623339537981445,0.22462908430044087,0.009968726491239688,9.406117705647809e-05
LUX,0.8329619983486661,0.05038718383723112,-0.0010296581031085973,0.0,0.003982346946109797,2.393931192268786e-05
LVA,1.7196849397202878,0.024493425904462296,-0.000794828040226403,0.2247656665962874,0.009939575795124934,9.40752891743869e-05
MAR,1.2206573736061652,0.04847220646629721,-0.0010140189541863603,0.0,0.0046169978373344495,2.9484907519043107e-05
MDA,0.1741071501485106,0.09234300164866274,-0.0014630550282894728,0.22831650323058778,0.010263787189843965,9.405473178039735e-05
MDG,1.1683735961406108,0.0558143342990792,-0.0010470435061773892,0.0,0.004253995867310345,2.3923473630158142e-05
MEX,1.0390296113083424,0.04803068452356632,-0.00098666377249082,0.0,0.004265812093192443,2.391572938019352e-05
MKD,0.5057261673188634,0.07412978296926415,-0.0012629079145651534,0.16525126681326047,0.00848163111356665,7.937765730837766e-05
MLI,1.4389224878458449,0.05144990906674776,-0.0010331921898941582,0.0,0.004787007422406819,3.061300314067261e-05
MMR,1.4791161328445979,0.05841508436466317,-0.0011978756872994684,0.0,0.004419852300757451,2.5174522517183496e-05
MNE,0.744640567927675,0.06203947892085754,-0.001131634615802568,0.2539580925240525,0.010846449934925262,9.995675207139754e-05
MNG,1.2164446392404094,0.054502932571990126,-0.0010920933748874706,0.08501822976675233,0.006159554107528011,5.5059346561926044e-05
MOZ,1.1789788658432176,0.06699122174345726,-0.0012418336455248882,0.07998405059178422,0.006235827905998949,5.25736488867282e-05
MRT,1.2344543221815465,0.05186080545116656,-0.001010669429795108,0.0,0.0043540065184442265,2.470776642768727e-05
MUS,1.2256404168207922,0.047371481435147,-0.0010173348809912192,0.024843900289323758,0.005336175614716388,4.425674378194041e-05
MWI,1.3596876150667196,0.050930741548848094,-0.0010206781431539441,0.0,0.004430745188867474,2.386669812973141e-05
MYS,1.2582547374205608,0.04747140388036493,-0.0010120020878710417,0.0,0.004467580584204394,2.3956937626380098e-05
NAM,0.9376478951863816,0.05925923772610254,-0.0011190409042139693,0.06402649441220766,0.00607466688987855,5.2600709031199026e-05
NER,1.2697831310365755,0.056978454049068455,-0.001053947770028485,0.0,0.003991961019637966,2.4537309633345553e-05
NGA,1.1817271440418724,0.0540625226022389,-0.0010561421274922836,0.0,0.004349401564545868,2.392778816541506e-05
NIC,1.1608743955877547,0.05281138594841724,-0.0010214074628225808,0.0,0.0042829058068633895,2.406971929786896e-05
NLD,0.8933508994999707,0.04858730279134402,-0.0009984506860088657,0.0,0.004125930397986134,2.3899283063306206e-05
NOR,0.9166864481794015,0.047430195822783294,-0.0009910060779230179,0.0,0.003943244563788907,2.4109844306498263e-05
NPL,1.296140557436276,0.054488408200112165,-0.0010901736410121043,0.0,0.004388575562617241,2.402249377324594e-05
NZL,0.8975517991758892,0.04868269212936854,-0.0009932153453174886,0.05550273316374152,0.005420263893078022,4.6156501662988294e-05
OMN,1.3269724889489234,0.03415668972656166,-0.0008189228673782245,0.0,0.004350997226144544,2.8692306787871944e-05
PAK,1.3422388104737177,0.04850671575165182,-0.0010071658057718147,0.0,0.004543018644833656,2.3922841399489574e-05
PAN,1.1425046922811903,0.049056531861848315,-0.0010111856998534924,0.0,0.004394328085830733,2.3903294132290702e-05
PER,1.0269025532646976,0.05260752632307183,-0.0010439606429887283,0.0,0.004451631835338751,2.40084932089233e-05
PHL,1.2444602551544846,0.05105928864896843,-0.0010261427544646165,0.0,0.004423487613026281,2.3886019523332618e-05
PNG,1.161804167876458,0.0496160946498754,-0.0009892769065179413,0.0,0.004380187187335755,2.38793574404034e-05
POL,1.136520574178014,0.04674901662045025,-0.0010004952293583003,0.16491510152720495,0.008325941655723267,7.937743103481289e-05
PRI,1.0542713166318565,0.04662654894509146,-0.0009886545359302848,0.0,0.004135423691400725,2.3966516672780908e-05
PRT,1.0272297700290909,0.04541502988897443,-0.0009643646069539547,0.0,0.004060295401526747,2.4048722779943004e-05
PRY,1.1817714051076684,0.04792401005747793,-0.0009994874909153711,0.0,0.004386066216538172,2.3946528525854352e-05
PSE,0.8315286183331867,0.06434578364160431,-0.0011679129944076605,0.207592242194745,0.009787981359872897,9.118697311168129e-05
QAT,-0.38591625758832837,0.10785773327809223,-0.0016145425480622588,0.2889236761478791,0.012062166066304059,0.00010923640413113841
ROU,0.6072819951353102,0.06886343638001818,-0.0012189521571001616,0.16588460038017586,0.008396191502451196,7.939595039992268e-05
RUS,0.11519303931084052,0.09006018775829594,-0.0014349408078087045,0.1549459314795396,0.008184934204694745,7.642159229257902e-05
RWA,1.2873943432682435,0.054565661023877915,-0.0010729188900281128,0.0,0.004301982249421479,2.415168324929968e-05
SAU,1.0687359285827809,0.04335033407340802,-0.0009017960629010072,0.0,0.004952357180339173,3.190593749516557e-05
SDN,1.276593599657953,0.055906448857857005,-0.0011002002455756943,0.0,0.004403188325511049,2.3882390335450624e-05
SEN,1.2112626944878584,0.055103552779485504,-0.00106000377286114,0.0,0.004293283210386714,2.399804781635234e-05
SLB,1.1101061579111517,0.0552440416055274,-0.001058136830970724,0.059218394493220534,0.005995422078568485,5.257891011986829e-05
SLE,1.3193089741634485,0.052406266485766836,-0.0010146916890827612,0.0,0.004244621707066965,2.396546158586093e-05
SLV,1.1125243839971253,0.052974392782921056,-0.0010403658472224013,0.0,0.004528341086202628,2.844695692978437e-05
SOM,2.982502260915723,0.008046608435765892,-0.0007407712180113046,0.7439310081732327,0.023672111188398924,0.0001917811773889438
SRB,1.3573008234191608,0.03983180274118698,-0.0009298024580196018,0.2259031394219159,0.010125999593963483,9.398818506612827e-05
SSD,65.12453525931163,-2.417055994228282,0.022768117557099066,1.1777545500550308,0.04232849055838515,0.0003910070169837238
SUR,1.1050070230423636,0.04874916469190563,-0.0009910924493456846,0.0,0.004334578249781685,2.3906860886276513e-05
SVK,1.1508206650798827,0.04560910125664852,-0.0009950683976390762,0.18172851059758016,0.008994215424088813,8.5283203630769e-05
SVN,1.3208826788656984,0.03406414135400955,-0.0008541869820731796,0.22462839139412838,0.00998523350447374,9.398392426308704e-05
SWE,0.8889071485641251,0.049097579267061486,-0.0010028605779214966,0.0,0.004189822184622678,2.3865313507833507e-05
SWZ,1.2984403962640196,0.04528716312447705,-0.0009850128723340387,0.0,0.004845320673932724,3.445541622487876e-05
SYR,1.2697717294859314,0.046761613761121645,-0.0009762991649286956,0.0,0.004488321211200993,2.517907007226765e-05
TCD,1.2901945295694772,0.05987843187503905,-0.0011381291042177888,0.0,0.004168884290926868,2.4447034879606712e-05
TGO,1.3675768757933118,0.048145302428411044,-0.0009593442833388116,0.0,0.004390670173189835,2.3865778610848565e-05
THA,1.378648270046686,0.04597218341993964,-0.0010105425977209662,0.0,0.004673279112672373,2.4167378690036212e-05
TJK,0.16471919193737225,0.09627362245744857,-0.0014778689681407275,0.10988180485087873,0.006906470661720136,6.650505571711628e-05
TKM,0.42725906988585366,0.08200916889497628,-0.0013716424542370431,0.1301969744627426,0.007777174364707975,7.099211112907647e-05
TLS,-0.6102824913434265,0.126654134881251,-0.0017652428039474088,0.2904883617092299,0.012080356515424738,0.00010894248555693169
TTO,1.0596644884516346,0.052355081225052114,-0.0010640005823751228,0.0,0.004353306249049464,2.3886298595690763e-05
TUN,1.1894156031027112,0.048886265860930075,-0.0010208163193380082,0.0,0.004557010053698232,2.8422740395566217e-05
TUR,1.0582066877784988,0.04972724783700135,-0.001022077347990466,0.0,0.004336856755921643,2.393263374118992e-05
TZA,1.1693617219107533,0.059158509709685635,-0.0011212885061588906,0.14204786077137002,0.007875166771334636,7.361278125203373e-05
UGA,1.3503430984171352,0.053964354074827026,-0.0010835559049076626,0.09136677900397326,0.006572663992893486,5.736090397176676e-05
UKR,0.009656200050407342,0.0990850962584601,-0.0015401382690456433,0.12899638820151682,0.007662120839464581,7.079858368053496e-05
URY,0.9235182575818439,0.05353136674282253,-0.001063511958232427,0.0,0.004384714601986582,2.3962324776206138e-05
USA,0.8519510927744103,0.04999805065544578,-0.001015305245114298,0.0,0.004144299897745183,2.3885305497918272e-05
UZB,0.6954855003505025,0.07182521785915336,-0.0012525877682638686,0.12935856251150993,0.007691043349809864,7.081283980192815e-05
VNM,1.5072473951840732,0.045833075592357504,-0.001017706893741574,0.10931281580783847,0.0071455655107983285,6.256669442876424e-05
VUT,1.0919040520172778,0.05330961458471218,-0.0010354311740386271,0.05188787586377177,0.00584946521582257,5.0333713588730966e-05
YEM,1.5372133057621875,0.03675717213891064,-0.0008932576257969504,0.2133852748468959,0.010863950569680501,0.0001116117316176081
ZAF,1.0040324426488236,0.05147978949450551,-0.0010239378080840744,0.0,0.004381599709774673,2.3870884676073365e-05
ZMB,1.1305213913946621,0.05588031946443388,-0.0010663609902178683,0.0,0.004285632129427324,2.4058692433463458e-05
ZWE,1.1869812771181625,0.04815776725807344,-0.0009632928175673239,0.0,0.004389574438561629,2.3904421164737342e-05
