country_idx,iso_id,year_idx,year,actual,fitted,residual
2,ALB,40,2001,0.079673217554717,0.04029684696346425,0.03937637059125275
2,ALB,41,2002,0.0443663378473964,0.040016920933915456,0.0043494169134809454
2,ALB,42,2003,0.0538121752585531,0.04982498168174637,0.003987193576806727
2,ALB,43,2004,0.0536797895954883,0.06825393774130872,-0.01457414814582042
2,ALB,44,2005,0.0537912023622375,0.0624513060992386,-0.008660103737001101
2,ALB,45,2006,0.0573501752362375,0.06963589189275887,-0.012285716656521374
2,ALB,46,2007,0.0581109665816406,0.06935600264090358,-0.011245036059262983
2,ALB,47,2008,0.0723210469767714,0.0542292663204291,0.0180917806563423
2,ALB,48,2009,0.0329926024218991,0.022066663106665024,0.010925939315234078
2,ALB,49,2010,0.03639883301269,0.06450240845537616,-0.028103575442686164
2,ALB,50,2011,0.025135501276317,0.05325043509013924,-0.02811493381382224
2,ALB,51,2012,0.0140729380489474,0.0456901787438989,-0.0316172406949515
2,ALB,52,2013,0.0099703063042611,0.03963730150100578,-0.029666995196744678
2,ALB,53,2014,0.0175888930348122,0.03831721403017552,-0.020728320995363318
2,ALB,54,2015,0.021944707630304,0.03264761243257058,-0.010702904802266582
2,ALB,55,2016,0.0326122007637259,0.0334896485068521,-0.0008774477431261959
2,ALB,56,2017,0.0373208202702919,0.0384023790356226,-0.0010815587653307049
2,ALB,57,2018,0.0394067114021794,0.0322668083405947,0.007139903061584699
2,ALB,58,2019,0.0206621793097561,0.028005620422868027,-0.007343441113111929
2,ALB,59,2020,-0.0335783146667907,-0.040630270707625815,0.007051956040835118
2,ALB,60,2021,0.0853381495929532,0.05248802160913746,0.032850127983815744
2,ALB,61,2022,0.0474216248348362,0.03574580882505152,0.011675816009784686
3,AND,10,1971,0.045446154062759,0.05479783788720616,-0.009351683824447156
3,AND,11,1972,0.0783465945894832,0.056049023916428076,0.022297570673055128
3,AND,12,1973,0.0750004834920936,0.06001460243845558,0.014985881053638017
3,AND,13,1974,0.0546661024949415,0.053875981678789486,0.0007901208161520124
3,AND,14,1975,0.0054074101629453,0.029052676814163125,-0.023645266651217824
3,AND,15,1976,0.0325038501239554,0.05410538890170835,-0.02160153877775295
3,AND,16,1977,0.027990345363019,0.04273238972592175,-0.014742044362902749
3,AND,17,1978,0.0145240157794361,0.035254043029199655,-0.020730027249763555
3,AND,18,1979,0.0004154856259752,0.0319498662920179,-0.0315343806660427
3,AND,19,1980,0.021846885505969,0.019801949774299166,0.0020449357316698336
3,AND,20,1981,-0.0013256233590404,0.02250653798716562,-0.02383216134620602
3,AND,21,1982,0.0123875673949704,0.004421918931803548,0.007965648463166853
3,AND,22,1983,0.0175463418055379,0.010254306395132917,0.007292035410404983
3,AND,23,1984,0.0176894813708408,0.010554066771486403,0.007135414599354396
3,AND,24,1985,0.0229489765956323,0.01627539006934131,0.006673586526290989
3,AND,25,1986,0.0320152175030052,0.01894493498533123,0.013070282517673969
3,AND,26,1987,0.0539873228544962,0.02943220017479864,0.02455512267969756
3,AND,27,1988,0.0496881056910289,0.03634430882189932,0.013343796869129579
3,AND,28,1989,0.0471415130372427,0.025034942512172087,0.02210657052507061
3,AND,29,1990,0.0371164583160918,0.029814807927766807,0.00730165038832499
3,AND,30,1991,0.0251413267690416,0.004098105916709227,0.021043220852332373
3,AND,31,1992,0.0092492340543728,-0.0017239230697627672,0.010973157124135567
3,AND,32,1993,-0.0103684105753067,0.004867366194931666,-0.015235776770238366
3,AND,33,1994,0.0235522772718255,0.015492894585000583,0.008059382686824917
3,AND,34,1995,0.0272016731248498,0.029549757123370823,-0.0023480839985210236
3,AND,35,1996,0.0454487656962783,0.032567345455803864,0.012881420240474437
3,AND,36,1997,0.0867983481054679,0.04762133189875961,0.039177016206708284
3,AND,37,1998,0.0314482141673835,0.032375136240594626,-0.0009269220732111283
3,AND,38,1999,0.040172941580046,0.02389257445981946,0.01628036712022654
3,AND,39,2000,0.0346754216528779,0.036509593902328,-0.0018341722494500945
3,AND,40,2001,0.0780655949816804,0.03476248634513879,0.04330310863654162
3,AND,41,2002,0.0444604445767211,0.031087636075549374,0.013372808501171729
3,AND,42,2003,0.083368283038606,0.04135158983486681,0.042016693203739186
3,AND,43,2004,0.0782165150911353,0.05725171507758742,0.020964800013547877
3,AND,44,2005,0.0525715389423169,0.04468103090808245,0.007890508034234446
3,AND,45,2006,0.0469664898970378,0.06012245927098625,-0.013155969373948452
3,AND,46,2007,0.0154124963365589,0.05470530309301691,-0.03929280675645801
3,AND,47,2008,-0.0571968584807613,0.0252171633436776,-0.08241402182443891
3,AND,48,2009,-0.054486244785135,-0.0040546980060510995,-0.0504315467790839
3,AND,49,2010,-0.0199472093441208,0.029534357954462825,-0.04948156729858362
3,AND,50,2011,-8.070079033828392e-05,0.028134984234036126,-0.02821568502437441
3,AND,51,2012,-0.0510243170760844,0.014609908890567666,-0.06563422596665207
3,AND,52,2013,-0.0361205274599889,-0.0001418620485136024,-0.0359786654114753
3,AND,53,2014,0.0247361777013495,0.009688068077186918,0.015048109624162583
3,AND,54,2015,0.0142395387897735,0.008293130555874828,0.0059464082338986715
3,AND,55,2016,0.036425252470174,0.010500790126434234,0.025924462343739768
3,AND,56,2017,0.0034547443887547,0.013247419344704747,-0.009792674955950048
3,AND,57,2018,0.0157627671610605,0.005006312196178309,0.01075645496488219
3,AND,58,2019,0.0199550435085029,0.004089902250335564,0.015865141258167337
3,AND,59,2020,-0.1186026957607673,-0.07257968133989001,-0.04602301442087729
3,AND,60,2021,0.0796167687998519,0.018344902852677314,0.061271865947174584
3,AND,61,2022,0.0844291900397529,0.018564495345895105,0.06586469469385779
4,ARE,15,1976,0.1529515883987997,0.1036369506885032,0.04931463771029648
4,ARE,16,1977,0.1942446119177283,0.08418695141080079,0.1100576605069275
4,ARE,17,1978,-0.0160237301933001,0.0744903967829258,-0.09051412697622589
4,ARE,18,1979,0.1899885325853034,0.07693665828906493,0.11305187429623847
4,ARE,19,1980,0.2141009895907615,0.07145130618474338,0.1426496834060181
4,ARE,20,1981,0.0455389482526165,0.07081720870690245,-0.025278260454285946
4,ARE,21,1982,-0.0695571326420605,0.054856852003837164,-0.12441398464589766
4,ARE,22,1983,-0.0486212957781475,0.051976251447785504,-0.100597547225933
4,ARE,23,1984,0.0393836929443764,0.05843936532516236,-0.01905567238078596
4,ARE,24,1985,-0.0366066884753557,0.045912422011541,-0.0825191104868967
4,ARE,25,1986,-0.1620265397360185,0.03130654627644258,-0.19333308601246108
4,ARE,26,1987,0.0332605027681438,0.03674599900384756,-0.0034854962357037597
4,ARE,27,1988,-0.0265381184534838,0.032900731433578856,-0.059438849887062654
4,ARE,28,1989,0.116341030086005,0.030470556505791557,0.08587047358021345
4,ARE,29,1990,0.1682901211245386,0.04260729974210298,0.1256828213824356
4,ARE,30,1991,0.0085640431306899,0.02977105149446646,-0.02120700836377656
4,ARE,31,1992,0.032902186140717,0.032515516253830534,0.00038666988688646625
4,ARE,32,1993,0.0125330418068223,0.02812917783355351,-0.01559613602673121
4,ARE,33,1994,0.0666876028674536,0.030467281318138806,0.03622032154931479
4,ARE,34,1995,0.0647374369490307,0.05918328946244611,0.0055541474865845875
4,ARE,35,1996,0.0563652488357711,0.0631436020011572,-0.0067783531653861084
4,ARE,36,1997,0.0787224393406198,0.06774346520917918,0.010978974131440625
4,ARE,37,1998,0.0029156887322869,0.036083431594394866,-0.03316774286210797
4,ARE,38,1999,0.0286089692021143,0.03004977269948189,-0.0014408034973675925
4,ARE,39,2000,0.1030321450188758,0.04633860112763222,0.05669354389124358
4,ARE,40,2001,0.0138938817587224,0.04095949509064811,-0.02706561333192571
4,ARE,41,2002,0.0240431999174681,0.037735859558481744,-0.013692659641013644
4,ARE,42,2003,0.0843461191462537,0.04699070924828669,0.03735540989796701
4,ARE,43,2004,0.0913609065638958,0.07051244439739868,0.02084846216649712
4,ARE,44,2005,0.0474096039804123,0.06302426819986157,-0.015614664219449265
4,ARE,45,2006,0.0938301739856797,0.061936801225581206,0.03189337276009849
4,ARE,46,2007,0.0313473976116682,0.04628362676203546,-0.014936229150367256
4,ARE,47,2008,0.0314195580786353,0.023123245365242767,0.008296312713392533
4,ARE,48,2009,-0.0538536419837534,-0.027844823348992437,-0.026008818634760962
4,ARE,49,2010,0.0159014004194659,0.007420627749588321,0.008480772669877578
4,ARE,50,2011,0.0603057174506389,0.004440260342717023,0.05586545710792188
4,ARE,51,2012,0.0180803684781629,0.004097590264377823,0.013982778213785078
4,ARE,52,2013,0.0493191637888337,0.019126414112299456,0.030192749676534243
4,ARE,53,2014,0.0408126361650609,0.024708331622345092,0.01610430454271581
4,ARE,54,2015,0.065663883424694,0.016631537007152197,0.0490323464175418
4,ARE,55,2016,0.05412344789449,0.03742956481147386,0.016693883083016142
4,ARE,56,2017,0.0073238024976376,0.036456800275424195,-0.029132997777786593
4,ARE,57,2018,0.0130535690566766,0.039475868628587985,-0.026422299571911383
4,ARE,58,2019,0.0110225097147385,0.045509860478048725,-0.03448735076331022
4,ARE,59,2020,-0.0508413169292509,-0.016820451972356154,-0.03402086495689475
4,ARE,60,2021,0.0426260171648777,0.07387001892761247,-0.03124400176273477
4,ARE,61,2022,0.0755750637512839,0.07133004263189868,0.004245021119385212
5,ARG,0,1961,0.0528565791450255,0.0192837964039686,0.0335727827410569
5,ARG,1,1962,-0.0085567197515956,0.031208809535636484,-0.039765529287232086
5,ARG,2,1963,-0.0545427452485718,0.019915567318595978,-0.07445831256716778
5,ARG,3,1964,0.0964940030048957,0.03922418087040133,0.05726982213449437
5,ARG,4,1965,0.1004734936334799,0.03760018231249568,0.06287331132098423
5,ARG,5,1966,-0.0066191198261726,0.026903438910775318,-0.03352255873694792
5,ARG,6,1967,0.0314211119531329,0.02402089259227197,0.007400219360860931
5,ARG,7,1968,0.0470982649464453,0.03774311652359391,0.009355148422851386
5,ARG,8,1969,0.0923925276919277,0.05067206113085182,0.04172046656107588
5,ARG,9,1970,0.03000184310552,0.05248604770221316,-0.022484204596693157
5,ARG,10,1971,0.0550385175531182,0.035896721675559684,0.019141795877558515
5,ARG,11,1972,0.0161530001906449,0.038412561938474865,-0.022259561747829965
5,ARG,12,1973,0.0277294993925991,0.036649760886092286,-0.008920261493493186
5,ARG,13,1974,0.0538611364172645,0.038972220812665714,0.014888915604598783
5,ARG,14,1975,-0.0002841614071371,0.0124777089678898,-0.0127618703750269
5,ARG,15,1976,-0.0203889646300332,0.04039841095226415,-0.060787375582297354
5,ARG,16,1977,0.0670430174842167,0.02804683239965966,0.038996185084557045
5,ARG,17,1978,-0.0461080746105828,0.020528991493028115,-0.06663706610361092
5,ARG,18,1979,0.0973332544069869,0.031124540631635278,0.06620871377535162
5,ARG,19,1980,0.0150736589174336,0.017016664665753134,-0.0019430057483195342
5,ARG,20,1981,-0.0532930730479961,0.011660844303713946,-0.06495391735171005
5,ARG,21,1982,-0.0073837847590603,-0.008277648463371645,0.0008938637043113453
5,ARG,22,1983,0.0425717582713751,0.00046141315419956364,0.042110345117175534
5,ARG,23,1984,0.0155853027715693,0.015895695826084633,-0.0003103930545153323
5,ARG,24,1985,-0.0532850065662806,0.0066190694788166304,-0.05990407604509723
5,ARG,25,1986,0.0597148157178324,0.012511454068813044,0.04720336164901936
5,ARG,26,1987,0.0266893380768742,0.02338828617410116,0.003301051902773043
5,ARG,27,1988,-0.0109591663040831,0.027604765081991833,-0.03856393138607493
5,ARG,28,1989,-0.074259749197207,0.0009932948961498544,-0.07525304409335686
5,ARG,29,1990,-0.0249815955675067,0.003652570819780099,-0.0286341663872868
5,ARG,30,1991,0.0873981490514097,-0.007461255812603262,0.09485940486401297
5,ARG,31,1992,0.0763802387663332,-0.00248952007917691,0.0788697588455101
5,ARG,32,1993,0.0788756799357592,0.0108832225823845,0.0679924573533747
5,ARG,33,1994,0.0567224365726986,0.01599236135446802,0.04073007521823058
5,ARG,34,1995,-0.028864702173621,0.035313426351097243,-0.06417812852471824
5,ARG,35,1996,0.0537937190765624,0.043854864086936285,0.009938854989626114
5,ARG,36,1997,0.0779887237296677,0.04396159485290463,0.03402712887676307
5,ARG,37,1998,0.0377790865430647,0.03767714423048185,0.00010194231258284919
5,ARG,38,1999,-0.0344409078672498,0.026413179278785337,-0.060854087146035137
5,ARG,39,2000,-0.0079212800542052,0.028862283251421372,-0.03678356330562657
5,ARG,40,2001,-0.0450898355049247,0.017447978277398968,-0.06253781378232368
5,ARG,41,2002,-0.1153489547579518,0.0027708338849297687,-0.11811978864288157
5,ARG,42,2003,0.0846815389848387,0.015959319103138025,0.06872221988170067
5,ARG,43,2004,0.0864489741270304,0.039747919311033164,0.046701054815997234
5,ARG,44,2005,0.0848158511869812,0.03736508188168469,0.047450769305296514
5,ARG,45,2006,0.0773975338262786,0.04199009262824949,0.03540744119802912
5,ARG,46,2007,0.0862478852919395,0.04695479128285529,0.039293094009084206
5,ARG,47,2008,0.0397708800862375,0.027741257183208495,0.012029622903029003
5,ARG,48,2009,-0.0610090246259424,-0.011003566056154407,-0.05000545856978799
5,ARG,49,2010,0.0964495137541128,0.0422549927378624,0.0541945210162504
5,ARG,50,2011,0.0583061875498991,0.030060995166283105,0.028245192383615995
5,ARG,51,2012,-0.010317244747604,0.02167619937215713,-0.03199344411976113
5,ARG,52,2013,0.0237685153126996,0.022809869203953365,0.0009586461087462347
5,ARG,53,2014,-0.0254472042614111,0.016350358277609334,-0.041797562539020436
5,ARG,54,2015,0.0269452912404908,0.013041988310136199,0.013903302930354602
5,ARG,55,2016,-0.0210227153074775,0.016640596863769952,-0.03766331217124745
5,ARG,56,2017,0.0277951408927314,0.017375981166977694,0.010419159725753704
5,ARG,57,2018,-0.0265225997398417,0.013151106390832834,-0.03967370613067453
5,ARG,58,2019,-0.0202114930995591,0.007160194854485269,-0.02737168795404437
5,ARG,59,2020,-0.1042554022278601,-0.06397944172090153,-0.04027596050695857
5,ARG,60,2021,0.1018163318551188,0.034650520250203876,0.06716581160491493
5,ARG,61,2022,0.0483745536256421,0.021907207290166486,0.026467346335475615
6,ARM,30,1991,-0.1244300611870912,-0.07680954993529199,-0.04762051125179921
6,ARM,31,1992,-0.541284878428641,-0.14631571677415034,-0.3949691616544907
6,ARM,32,1993,-0.0921152756763774,-0.1258711906444442,0.03375591496806679
6,ARM,33,1994,0.0525924764870708,-0.0913343449286459,0.1439268214157167
6,ARM,34,1995,0.0667236172602763,-0.04736003382375631,0.11408365108403261
6,ARM,35,1996,0.0569982969888229,-0.019377430056414124,0.07637572704523703
6,ARM,36,1997,0.0326712322475621,-0.015695186074146217,0.048366418321708314
6,ARM,37,1998,0.0704584635340239,0.0006208825532107998,0.0698375809808131
6,ARM,38,1999,0.0324671901431301,0.003720922768286672,0.028746267374843426
6,ARM,39,2000,0.0573250666487403,0.020553130905607175,0.03677193574313312
6,ARM,40,2001,0.0916671885192172,0.036312965566504984,0.05535422295271221
6,ARM,41,2002,0.1239859797627538,0.04399105245513241,0.0799949273076214
6,ARM,42,2003,0.1310282624200027,0.06529165728653558,0.06573660513346713
6,ARM,43,2004,0.0998453349590384,0.09613568562498909,0.0037096493340493114
6,ARM,44,2005,0.1301506844572628,0.10249834184464873,0.027652342612614067
6,ARM,45,2006,0.1239859797762719,0.1196417909459393,0.004344188830332607
6,ARM,46,2007,0.1283932147820046,0.1226723075298205,0.005720907252184104
6,ARM,47,2008,0.0667236320469264,0.11100410314700146,-0.04428047110007506
6,ARM,48,2009,-0.1519863570060273,0.05711484562389699,-0.2091012026299243
6,ARM,49,2010,0.0217614917836144,0.1093136119813655,-0.08755212019775109
6,ARM,50,2011,0.0459289318757356,0.07882061215912614,-0.03289168028339054
6,ARM,51,2012,0.0695260626576121,0.08403679656037553,-0.014510733902763431
6,ARM,52,2013,0.0324671901375026,0.07435283429640052,-0.04188564415889792
6,ARM,53,2014,0.0353671438429827,0.07373661927307285,-0.038369475430090144
6,ARM,54,2015,0.0314986670493553,0.0601382415965484,-0.028639574547193104
6,ARM,55,2016,0.0019980026609403,0.04777587362536284,-0.04577787096442254
6,ARM,56,2017,0.0723206615948939,0.0496244884627558,0.022696173132138106
6,ARM,57,2018,0.0506931143122244,0.04515577501075352,0.005537339301470878
6,ARM,58,2019,0.0732504617260083,0.03191342092692073,0.041337040799087565
6,ARM,59,2020,-0.0747235461873785,-0.05425058390302584,-0.020472962284352664
6,ARM,60,2021,0.0563803334361097,0.028736735516536216,0.027643597919573486
6,ARM,61,2022,0.1186715297174956,0.004191432845126908,0.1144800968723687
7,AUS,0,1961,0.0245230211189593,0.035105090772905356,-0.010582069653946057
7,AUS,1,1962,0.0128595410080976,0.04306183009608128,-0.030202289087983676
7,AUS,2,1963,0.0603079992517123,0.04379854290438753,0.016509456347324765
7,AUS,3,1964,0.0674758117173688,0.05601149166251104,0.011464320054857757
7,AUS,4,1965,0.0580835230145915,0.0505534614917475,0.007530061522844002
7,AUS,5,1966,0.023509538487545,0.04117738486333636,-0.017667846375791357
7,AUS,6,1967,0.0611427599057954,0.0416369902029346,0.019505769702860803
7,AUS,7,1968,0.0496826287632039,0.05321740298832395,-0.003534774225120045
7,AUS,8,1969,0.0680808651471238,0.06189269474484421,0.006188170402279591
7,AUS,9,1970,0.0693002840396204,0.06512691547640842,0.004173368563211974
7,AUS,10,1971,0.0392268689004637,0.04223974004406017,-0.0030128711435964683
7,AUS,11,1972,0.0383573698174117,0.045947721287741605,-0.007590351470329902
7,AUS,12,1973,0.025856267005583,0.04052060519767964,-0.014664338192096636
7,AUS,13,1974,0.0402521448717507,0.039285032625252514,0.0009671122464981891
7,AUS,14,1975,0.013275911894226,0.014930763511318723,-0.001654851617092723
7,AUS,15,1976,0.0255586069219582,0.045105938440749505,-0.019547331518791306
7,AUS,16,1977,0.0353203300159101,0.0324034650060494,0.0029168650098606932
7,AUS,17,1978,0.0088941383013398,0.02703854262873784,-0.01814440432739804
7,AUS,18,1979,0.0397054495853232,0.030586013728082895,0.009119435857240309
7,AUS,19,1980,0.0299053213849234,0.018854233212001748,0.011051088172921653
7,AUS,20,1981,0.0328530386797254,0.019660953841656004,0.013192084838069398
7,AUS,21,1982,0.0327112471557455,0.004980542867052518,0.02773070428869298
7,AUS,22,1983,-0.0224958449227763,0.0020945375225902563,-0.024590382445366557
7,AUS,23,1984,0.0448941163630465,0.0217115741346956,0.0231825422283509
7,AUS,24,1985,0.0514393040697633,0.022619018728204154,0.028820285341559143
7,AUS,25,1986,0.0388911597344936,0.027110881254436836,0.011780278480056763
7,AUS,26,1987,0.0253026836242362,0.03373573289945753,-0.008433049275221326
7,AUS,27,1988,0.0559445843154016,0.03732007551387129,0.018624508801530312
7,AUS,28,1989,0.038053202128129,0.02542110761227101,0.012632094515857992
7,AUS,29,1990,0.0351656085687714,0.03243263741958713,0.00273297114918427
7,AUS,30,1991,-0.003826057751695,0.01197153027519915,-0.015797588026894148
7,AUS,31,1992,0.0042676649282427,0.009561643350918247,-0.005293978422675548
7,AUS,32,1993,0.0396548213088152,0.01937785190488517,0.020276969403930034
7,AUS,33,1994,0.0390255611825551,0.02500913726378784,0.014016423918767264
7,AUS,34,1995,0.0380966663008059,0.04511842660907317,-0.007021760308267268
7,AUS,35,1996,0.0379115328932186,0.053746213935714326,-0.015834681042495725
7,AUS,36,1997,0.0383856475833539,0.051524777533828225,-0.013139129950474324
7,AUS,37,1998,0.0455778829803712,0.040586813665312915,0.004991069315058286
7,AUS,38,1999,0.0490534387426677,0.03579134760017494,0.013262091142492764
7,AUS,39,2000,0.0384657920154047,0.04329766621162945,-0.004831874196224752
7,AUS,40,2001,0.020048943187529,0.040283870254434584,-0.020234927066905585
7,AUS,41,2002,0.0390248647050484,0.03922285187580837,-0.0001979871707599723
7,AUS,42,2003,0.030438872940028,0.04433651548355105,-0.013897642543523055
7,AUS,43,2004,0.0413753299827739,0.06203111253349858,-0.02065578255072468
7,AUS,44,2005,0.0310541812429754,0.05274056368069918,-0.02168638243772378
7,AUS,45,2006,0.0271802304649924,0.05557374168202134,-0.02839351121702894
7,AUS,46,2007,0.0370394193327641,0.049394701086873605,-0.012355281754109507
7,AUS,47,2008,0.035234200443373,0.03176457862869406,0.0034696218146789415
7,AUS,48,2009,0.0187488723755713,-0.0017488361666545826,0.020497708542225882
7,AUS,49,2010,0.0220211261555434,0.041185263803719924,-0.019164137648176524
7,AUS,50,2011,0.0238041378189564,0.025780770868093467,-0.001976633049137068
7,AUS,51,2012,0.0384358824213464,0.025729676188300896,0.012706206233045504
7,AUS,52,2013,0.0257281586377793,0.020445176758676326,0.0052829818791029735
7,AUS,53,2014,0.0257398789606817,0.02246213213850634,0.0032777468221753606
7,AUS,54,2015,0.0217792034971466,0.017758400990641132,0.0040208025065054664
7,AUS,55,2016,0.0274122536981593,0.021140070339780714,0.006272183358378584
7,AUS,56,2017,0.0229223577059585,0.024833360415230432,-0.0019110027092719313
7,AUS,57,2018,0.0286492927932755,0.024018604697908397,0.004630688095367104
7,AUS,58,2019,0.0215766322900741,0.020705324154796978,0.0008713081352771206
7,AUS,59,2020,-0.0033524768705426,-0.043293033129366276,0.03994055625882367
7,AUS,60,2021,0.0208984079763538,0.049808645830967335,-0.028910237854613535
7,AUS,61,2022,0.0418033981637044,0.03251377594404803,0.009289622219656374
8,AUT,0,1961,0.0539006956705065,0.04854494570411583,0.005355749966390676
8,AUT,1,1962,0.0261420505543235,0.046785179441740266,-0.020643128887416765
