iso_id,j0,j1,j2,se_j0,se_j1,se_j2
RUS,0.11519303918028707,0.0900601877626711,-0.001434940807981011,0.1690187305663581,0.009224627365066674,7.641598350952788e-05
RWA,1.2873943431394994,0.0545656610280108,-0.0010729188902037223,0.047191840747139085,0.006128827636001067,2.4150296505550538e-05
SAU,1.068735928428935,0.043350334078875036,-0.0009017960630851585,0.05165035049780812,0.006552922132050482,3.1906023533274846e-05
SDN,1.2765935994956266,0.05590644886291188,-0.001100200245750138,0.05103900042457997,0.006183390399918847,2.3881795253574632e-05
SEN,1.21126269434786,0.055103552783524364,-0.0010600037730186251,0.05298696641762746,0.006123098042082065,2.399709281988065e-05
SLB,1.110106157816186,0.055244041607165485,-0.0010581368311089884,0.0998042982910302,0.007416492592880546,5.254928061857259e-05
SLE,1.319308974021772,0.052406266489794295,-0.00101469168925096,0.05209494347247162,0.006095925436008078,2.3964819405200667e-05
SLV,1.112524383848393,0.052974392786788976,-0.0010403658473841296,0.05855413442503946,0.006282732407780687,2.844485201079549e-05
SOM,2.9825022617593797,0.00804660840552458,-0.0007407712178810755,0.7401969289808243,0.02354522664155215,0.00018886182429534435
SRB,1.357300823251664,0.03983180274717196,-0.0009298024582089504,0.23456394183367785,0.010964601207143902,9.397273212985965e-05
SSD,65.12453525921951,-2.4170559942270318,0.02276811755696473,1.1207151444872665,0.04043243735029976,0.0003749562080563692
SUR,1.10500702289337,0.048749164696533044,-0.0009910924495157847,0.0554543287188851,0.006144292882398951,2.390605364251842e-05
SVK,1.1508206649848949,0.04560910125942822,-0.0009950683977922592,0.19818838022492244,0.009998586870404867,8.513978899698881e-05
SVN,1.3208826787419314,0.03406414135769434,-0.000854186982229721,0.23434179044977485,0.010942425189380212,9.397227711285056e-05
SWE,0.8889071484460952,0.049097579271326575,-0.001002860578099854,0.04535298909409812,0.006064025853902392,2.386463245748293e-05
SWZ,1.2984403961481326,0.04528716312742514,-0.0009850128724859866,0.06247495262845358,0.0065083809336531845,3.445500299705334e-05
SYR,1.2697717293461404,0.04676161376528171,-0.0009762991650954511,0.04823236886178313,0.006232960959265702,2.51774103674919e-05
TCD,1.2901945294272321,0.059878431878674504,-0.001138129104375149,0.04992366019157529,0.006054345565750699,2.4448553931181442e-05
TGO,1.3675768756581836,0.04814530243260914,-0.0009593442835078569,0.05130436879166773,0.006175739603348067,2.3865443839657375e-05
THA,1.3786482698996907,0.045972183423883026,-0.001010542597886098,0.051362261597466666,0.006341896164214326,2.416935659236897e-05
TJK,0.16471919187093897,0.09627362245833301,-0.001477868968272844,0.13522171330379995,0.008208361079656936,6.649478686514607e-05
TKM,0.42725906975933237,0.08200916889874155,-0.0013716424543992467,0.14637187867265458,0.00888095326305551,7.100319579851275e-05
TLS,-0.6102824914236873,0.1266541348830617,-0.0017652428040966228,0.2976665245993991,0.012768081924402803,0.000108616823293981
TTO,1.0596644883092512,0.05235508122946919,-0.0010640005825427908,0.05481540211394755,0.006154130578163802,2.3886021248370523e-05
TUN,1.189415602962799,0.04888626586552397,-0.0010208163195138675,0.05343004858781137,0.006300318178573147,2.8422649519747858e-05
TUR,1.0582066876617313,0.049727247840712335,-0.0010220773481626616,0.04921556829048325,0.006143306752046242,2.393279859372711e-05
TZA,1.169361721621153,0.059158509720293954,-0.0011212885063953681,0.15665002280567908,0.00902607262129652,7.355680669105179e-05
UGA,1.3503430982904803,0.053964354078110004,-0.001083555905066147,0.10711269493255514,0.007871057133575035,5.735754494872974e-05
UKR,0.009656199918043541,0.09908509626292358,-0.0015401382692201704,0.14793935027765737,0.008813685585351243,7.079678084383164e-05
URY,0.9235182574461811,0.05353136674710247,-0.0010635119584022634,0.047060385019099975,0.006173064556754258,2.396329527576145e-05
USA,0.8519510926476995,0.04999805066005064,-0.0010153052452906292,0.0410938101492051,0.0060404078424966595,2.3884776190873918e-05
UZB,0.695485500281149,0.07182521786035095,-0.0012525877683990938,0.14745336006469195,0.008815437829167178,7.081592343469047e-05
VNM,1.5072473949733962,0.04583307559936119,-0.0010177068939413586,0.12349652109455662,0.008304629539863521,6.255609363580887e-05
VUT,1.0919040518575782,0.053309614589929916,-0.0010354311742204539,0.0943118112133107,0.007283067397024925,5.032260730665375e-05
YEM,1.53721330572213,0.036757172138922996,-0.0008932576259230718,0.22188100376994607,0.011658948284210803,0.00011141503892000877
ZAF,1.0040324425347502,0.0514797894979582,-0.0010239378082506218,0.04802090248649074,0.006168839660848155,2.3870482712555962e-05
ZMB,1.1305213912360468,0.055880319469413485,-0.0010663609903927146,0.051795051965193864,0.0061176604503377675,2.4058359403144987e-05
ZWE,1.1869812769667882,0.04815776726256707,-0.0009632928177315259,0.05034623874610399,0.006175713780628083,2.3903721059702562e-05
